customer_id,signup_date,tenure_months,plan_type,signup_channel,monthly_spend,num_support_tickets,last_login_days_ago,payment_failures_past_90d,cancel_page_views_30d,is_churned
C100333,2023-08-29,4,Standard,organic,37.39,1,6.0,0,0,0
C104721,2023-08-30,4,Standard,paid_search,40.88,2,4.0,0,0,0
C105086,2023-08-30,4,Basic,paid_search,20.77,0,,1,0,0
C100387,2023-08-30,4,Basic,paid_search,20.97,0,9.0,0,0,0
C107888,2023-08-30,4,Standard,organic,28.82,2,0.0,0,0,0
C107776,2023-08-30,4,Basic,organic,13.74,0,,0,0,0
C100544,2023-08-30,4,Basic,paid_search,14.02,2,61.0,0,0,0
C105656,2023-08-30,4,Basic,paid_search,20.66,0,7.0,1,0,0
C104660,2023-08-31,4,Basic,organic,15.34,2,,0,0,0
C107431,2023-08-31,4,Basic,partner,18.57,0,10.0,0,0,0
C100083,2023-08-31,4,Basic,paid_search,19.9,1,2.0,0,0,0
C103126,2023-08-31,4,Basic,referral,21.07,0,5.0,0,0,0
C103624,2023-08-31,4,Basic,organic,17.38,0,3.0,0,0,0
C102245,2023-08-31,4,Basic,paid_search,15.48,2,7.0,1,0,0
C103739,2023-08-31,4,Basic,paid_search,14.21,0,11.0,0,4,1
C102285,2023-08-31,4,Standard,organic,49.3,1,11.0,0,0,0
C103380,2023-08-31,4,Basic,organic,20.97,1,7.0,1,0,0
C100089,2023-08-31,4,Basic,paid_search,18.75,0,4.0,1,0,0
C104674,2023-08-31,4,Basic,paid_search,18.89,1,12.0,0,0,0
C100100,2023-08-31,4,Basic,organic,21.39,2,,0,0,0
C100581,2023-09-01,4,Standard,organic,55.6,1,1.0,0,0,0
C105264,2023-09-01,4,Basic,referral,21.77,3,1.0,0,0,0
C107532,2023-09-01,4,Basic,paid_search,16.62,0,5.0,1,0,0
C103189,2023-09-01,4,Standard,organic,36.6,1,2.0,0,0,0
C100610,2023-09-01,4,Premium,paid_search,96.77,2,2.0,0,0,0
C104072,2023-09-01,4,Basic,paid_search,23.09,1,8.0,1,0,0
C105882,2023-09-01,4,Standard,paid_search,50.61,1,3.0,0,0,0
C104538,2023-09-01,4,Basic,organic,18.03,1,6.0,0,0,0
C103229,2023-09-02,4,Premium,referral,92.65,1,0.0,0,0,0
C102862,2023-09-02,4,Basic,organic,25.78,3,12.0,0,7,1
C102789,2023-09-02,4,Premium,paid_search,87.83,0,6.0,0,0,0
C105730,2023-09-02,4,Basic,paid_search,19.65,1,2.0,0,0,0
C101932,2023-09-02,4,Basic,paid_search,17.58,1,7.0,0,0,0
C106803,2023-09-02,4,Basic,organic,22.16,2,,0,0,0
C101864,2023-09-02,4,Standard,organic,36.27,0,6.0,1,0,0
C101096,2023-09-02,4,Standard,organic,34.47,0,4.0,0,0,0
C104695,2023-09-02,4,Standard,paid_search,41.73,0,11.0,0,0,0
C107247,2023-09-02,4,Standard,paid_search,53.73,1,1.0,0,0,0
C100815,2023-09-03,4,Basic,organic,17.28,1,1.0,0,0,0
C105202,2023-09-03,4,Basic,paid_search,18.77,0,11.0,0,0,0
C104972,2023-09-03,4,Standard,partner,43.22,0,3.0,0,0,0
C105163,2023-09-03,4,Standard,organic,31.46,0,0.0,0,0,0
C101649,2023-09-03,4,Basic,paid_search,19.76,0,0.0,0,0,0
C105581,2023-09-03,4,Basic,partner,20.93,0,5.0,1,0,0
C105031,2023-09-03,4,Premium,organic,76.66,0,17.0,0,2,1
C103050,2023-09-03,4,Premium,referral,43.76,1,4.0,0,0,0
C103147,2023-09-03,4,Standard,partner,38.09,1,1.0,0,0,0
C106440,2023-09-03,4,Basic,partner,24.99,0,12.0,0,0,0
C107563,2023-09-03,4,Basic,paid_search,14.5,2,6.0,0,0,0
C104482,2023-09-03,4,Standard,paid_search,39.65,1,7.0,0,0,0
C101079,2023-09-03,4,Standard,partner,37.16,1,4.0,0,0,0
C104846,2023-09-04,4,Standard,organic,23.95,1,7.0,0,0,0
C107057,2023-09-04,4,Basic,organic,12.52,2,6.0,0,0,0
C103506,2023-09-04,4,Premium,partner,98.71,0,16.0,0,0,0
C100588,2023-09-04,4,Standard,paid_search,51.45,0,4.0,0,0,0
C106965,2023-09-04,4,Basic,partner,22.03,1,1.0,0,0,0
C100867,2023-09-04,4,Basic,paid_search,21.52,1,2.0,0,0,0
C104942,2023-09-04,4,Basic,organic,26.21,0,4.0,0,0,0
C102703,2023-09-04,4,Basic,organic,20.08,1,,0,0,0
C101015,2023-09-04,4,Basic,organic,21.31,0,10.0,0,0,0
C104365,2023-09-04,4,Premium,organic,88.68,1,,0,0,0
C107137,2023-09-04,4,Premium,referral,59.94,1,,0,0,0
C105934,2023-09-04,4,Premium,organic,83.0,0,6.0,1,0,0
C104890,2023-09-04,4,Standard,organic,39.19,2,5.0,0,0,0
C102783,2023-09-04,4,Basic,referral,24.86,0,6.0,1,0,0
C105505,2023-09-04,4,Standard,paid_search,27.19,1,4.0,0,0,0
C101960,2023-09-05,4,Basic,partner,23.27,0,15.0,0,0,0
C106570,2023-09-05,4,Standard,referral,43.01,1,23.0,0,0,0
C102207,2023-09-05,4,Basic,partner,23.38,1,32.0,1,0,0
C101658,2023-09-05,4,Basic,paid_search,21.41,0,12.0,0,0,0
C101085,2023-09-05,4,Basic,referral,21.15,0,2.0,1,0,0
C101968,2023-09-05,4,Standard,organic,34.36,0,1.0,0,0,0
C107986,2023-09-06,4,Basic,referral,19.35,1,6.0,1,0,0
C100512,2023-09-06,4,Premium,organic,83.03,0,3.0,0,0,0
C102450,2023-09-06,4,Basic,referral,18.88,1,15.0,0,0,0
C103230,2023-09-06,4,Basic,paid_search,18.93,0,,0,0,0
C102456,2023-09-06,4,Standard,organic,46.07,1,6.0,0,0,0
C105321,2023-09-06,4,Basic,referral,17.76,2,66.0,1,1,1
C107639,2023-09-06,4,Premium,paid_search,89.32,1,4.0,0,0,0
C100962,2023-09-06,4,Standard,referral,48.27,0,3.0,0,0,0
C101124,2023-09-06,4,Standard,partner,37.87,2,7.0,0,0,0
C107622,2023-09-06,4,Standard,referral,47.35,1,7.0,1,0,0
C100458,2023-09-06,4,Basic,referral,17.59,2,15.0,0,0,0
C100018,2023-09-06,4,Basic,paid_search,21.49,0,1.0,0,0,0
C107788,2023-09-06,4,Standard,referral,37.27,1,37.0,0,0,0
C106528,2023-09-06,4,Basic,paid_search,24.32,1,18.0,0,0,0
C101023,2023-09-07,4,Standard,organic,47.9,0,11.0,0,0,0
C105537,2023-09-07,4,Basic,organic,18.22,1,1.0,0,0,0
C107236,2023-09-07,4,Basic,paid_search,12.47,1,8.0,0,4,1
C100092,2023-09-07,4,Premium,organic,64.57,1,6.0,0,0,0
C103571,2023-09-07,4,Premium,partner,80.17,0,11.0,0,0,0
C107044,2023-09-07,4,Standard,organic,39.55,1,10.0,0,0,0
C103458,2023-09-07,4,Basic,organic,18.73,0,1.0,0,0,0
C101499,2023-09-07,4,Basic,referral,21.8,0,8.0,1,0,0
C104547,2023-09-07,4,Standard,paid_search,32.87,0,32.0,0,4,1
C102825,2023-09-07,4,Standard,referral,34.94,1,,1,6,1
C104001,2023-09-08,4,Premium,organic,67.22,1,24.0,0,0,0
C100589,2023-09-08,4,Premium,referral,62.96,0,0.0,0,0,0
C106116,2023-09-08,4,Premium,organic,88.06,1,5.0,0,0,0
C104640,2023-09-08,4,Basic,paid_search,21.37,1,10.0,0,0,0
C101125,2023-09-08,4,Basic,organic,21.64,0,3.0,1,0,0
C105452,2023-09-08,4,Standard,partner,38.2,2,2.0,0,0,0
C107742,2023-09-08,4,Premium,organic,59.59,0,2.0,0,0,0
C105732,2023-09-08,4,Premium,referral,67.5,0,9.0,0,0,0
C106273,2023-09-08,4,Basic,organic,22.03,1,5.0,0,0,0
C101092,2023-09-08,4,Basic,paid_search,17.05,1,20.0,0,0,0
C102167,2023-09-08,4,Standard,referral,33.21,1,5.0,0,0,0
C107782,2023-09-08,4,Standard,organic,48.42,1,1.0,0,0,0
C104107,2023-09-08,4,Premium,paid_search,63.48,0,1.0,0,0,0
C102438,2023-09-09,4,Premium,organic,56.74,1,1.0,0,0,0
C105010,2023-09-09,4,Basic,organic,20.23,0,5.0,0,0,0
C105483,2023-09-09,4,Standard,paid_search,42.5,1,23.0,0,0,0
C104784,2023-09-09,4,Standard,paid_search,49.87,0,,0,0,0
C100722,2023-09-09,4,Basic,organic,25.1,1,,0,0,0
C104918,2023-09-09,4,Premium,organic,60.05,0,4.0,0,0,0
C101143,2023-09-09,4,Premium,referral,88.45,1,,1,0,0
C104279,2023-09-09,4,Basic,organic,15.68,0,4.0,0,0,0
C101843,2023-09-10,4,Standard,paid_search,27.98,1,3.0,0,0,0
C100774,2023-09-10,4,Basic,paid_search,16.45,0,1.0,1,0,0
C107706,2023-09-10,4,Standard,referral,39.58,1,2.0,0,0,0
C101883,2023-09-10,4,Premium,organic,75.79,0,5.0,0,0,0
C102035,2023-09-10,4,Premium,paid_search,97.81,1,3.0,0,0,0
C105299,2023-09-10,4,Basic,organic,27.92,2,1.0,0,0,0
C101598,2023-09-10,4,Standard,organic,33.29,1,,2,0,0
C100360,2023-09-10,4,Basic,organic,20.39,0,11.0,0,4,1
C104856,2023-09-10,4,Premium,organic,58.43,1,1.0,0,0,0
C107342,2023-09-10,4,Basic,organic,18.16,1,7.0,0,0,0
C100864,2023-09-10,4,Standard,paid_search,43.0,2,15.0,0,2,1
C103628,2023-09-10,4,Basic,referral,16.27,1,4.0,0,0,0
C103997,2023-09-10,4,Standard,organic,43.87,2,14.0,0,0,0
C107994,2023-09-11,4,Basic,referral,18.47,1,21.0,0,0,0
C104056,2023-09-11,4,Standard,partner,51.2,1,5.0,0,0,0
C103315,2023-09-11,4,Basic,paid_search,14.13,0,,0,0,0
C104761,2023-09-11,4,Basic,referral,22.93,2,,0,0,0
C105589,2023-09-11,4,Basic,organic,17.47,1,12.0,0,0,0
C103155,2023-09-11,4,Standard,referral,42.75,0,6.0,0,0,0
C102148,2023-09-11,4,Premium,paid_search,64.03,2,1.0,0,0,0
C102620,2023-09-11,4,Standard,paid_search,46.53,0,11.0,0,0,0
C106651,2023-09-11,4,Basic,referral,24.82,0,3.0,0,0,0
C100476,2023-09-11,4,Standard,paid_search,27.36,0,3.0,0,0,0
C101862,2023-09-11,4,Standard,paid_search,43.27,1,10.0,1,0,0
C101656,2023-09-11,4,Premium,partner,93.71,0,2.0,0,0,0
C100649,2023-09-12,4,Standard,paid_search,57.2,0,9.0,0,0,0
C106410,2023-09-12,4,Standard,referral,35.68,1,8.0,0,4,1
C107034,2023-09-12,4,Premium,partner,84.51,2,26.0,0,0,0
C103935,2023-09-12,4,Basic,organic,16.09,4,46.0,0,0,0
C101162,2023-09-12,4,Basic,referral,12.74,2,6.0,0,0,0
C106655,2023-09-12,4,Basic,paid_search,20.8,1,11.0,1,0,1
C103805,2023-09-12,4,Standard,referral,45.59,0,18.0,0,0,0
C103333,2023-09-12,4,Standard,paid_search,33.31,3,7.0,0,0,0
C104896,2023-09-13,4,Basic,referral,18.41,1,15.0,0,0,0
C106839,2023-09-13,4,Standard,paid_search,43.98,0,10.0,0,0,0
C105594,2023-09-13,4,Standard,partner,26.83,1,14.0,0,0,0
C101006,2023-09-13,4,Standard,paid_search,40.73,0,32.0,0,0,0
C100296,2023-09-13,4,Basic,partner,20.69,1,17.0,0,0,0
C106054,2023-09-13,4,Premium,organic,80.37,2,9.0,1,2,1
C101547,2023-09-13,4,Standard,organic,43.81,2,4.0,0,0,0
C104780,2023-09-13,4,Standard,paid_search,33.03,0,,0,4,1
C101157,2023-09-13,4,Standard,paid_search,38.35,2,1.0,1,0,0
C100779,2023-09-13,4,Standard,referral,37.24,0,7.0,0,0,0
C107775,2023-09-13,4,Basic,organic,17.26,2,10.0,0,0,0
C100855,2023-09-13,4,Premium,paid_search,85.33,0,6.0,0,0,0
C104326,2023-09-13,4,Standard,paid_search,38.24,0,3.0,0,0,0
C106185,2023-09-13,4,Basic,organic,23.4,1,8.0,0,0,0
C103709,2023-09-13,4,Standard,organic,32.96,0,3.0,0,0,0
C102918,2023-09-13,4,Basic,referral,19.7,1,3.0,0,0,0
C104474,2023-09-13,4,Basic,paid_search,12.27,1,7.0,0,0,0
C103777,2023-09-13,4,Premium,partner,60.29,0,3.0,0,0,0
C103917,2023-09-13,4,Basic,organic,16.52,2,11.0,0,2,1
C104318,2023-09-14,4,Basic,paid_search,22.52,0,7.0,1,0,0
C103965,2023-09-14,4,Standard,referral,38.64,0,11.0,0,0,0
C101149,2023-09-14,4,Basic,organic,19.72,0,8.0,0,0,0
C102672,2023-09-14,4,Standard,paid_search,25.25,0,,0,0,0
C101855,2023-09-14,4,Standard,paid_search,36.17,2,24.0,0,1,0
C103331,2023-09-14,4,Premium,paid_search,85.63,0,,0,0,0
C104838,2023-09-14,4,Basic,organic,12.32,1,11.0,0,2,0
C101895,2023-09-14,4,Standard,referral,37.89,0,7.0,0,0,0
C106792,2023-09-14,4,Standard,paid_search,38.01,1,,0,0,0
C102654,2023-09-14,4,Standard,organic,49.72,1,9.0,0,0,0
C100559,2023-09-14,4,Standard,organic,43.16,1,2.0,0,0,0
C107445,2023-09-14,4,Basic,paid_search,13.72,2,,0,0,0
C102318,2023-09-14,4,Standard,paid_search,32.1,0,,0,0,0
C106800,2023-09-14,4,Basic,organic,23.55,2,3.0,0,0,0
C100881,2023-09-14,4,Standard,paid_search,32.98,0,6.0,0,0,0
C101464,2023-09-14,4,Basic,paid_search,20.34,2,0.0,0,0,0
C105400,2023-09-14,4,Standard,referral,31.92,1,4.0,0,0,0
C107099,2023-09-14,4,Basic,organic,23.14,0,10.0,0,0,0
C101551,2023-09-15,4,Basic,referral,16.69,3,6.0,0,0,0
C101309,2023-09-15,4,Basic,organic,21.8,2,7.0,1,0,0
C107429,2023-09-15,4,Premium,partner,90.35,0,6.0,1,0,0
C106314,2023-09-15,4,Standard,organic,51.89,2,9.0,0,0,0
C104183,2023-09-15,4,Basic,organic,14.62,0,7.0,0,0,0
C101313,2023-09-15,4,Standard,referral,41.87,1,5.0,1,0,0
C100145,2023-09-15,4,Basic,organic,12.24,1,0.0,0,0,0
C102511,2023-09-15,4,Basic,partner,21.12,1,31.0,0,0,0
C102639,2023-09-15,4,Basic,partner,18.6,2,5.0,0,0,0
C106430,2023-09-15,4,Basic,paid_search,20.2,1,0.0,0,0,0
C100834,2023-09-16,4,Basic,organic,20.58,2,3.0,0,0,0
C105835,2023-09-16,4,Basic,referral,21.96,3,8.0,0,0,0
C100642,2023-09-16,4,Standard,organic,43.71,0,16.0,0,0,0
C105996,2023-09-16,4,Basic,paid_search,14.63,1,6.0,0,3,1
C105180,2023-09-16,4,Basic,referral,17.88,1,16.0,0,0,0
C102149,2023-09-16,4,Standard,referral,40.07,4,,0,0,0
C105363,2023-09-16,4,Standard,organic,45.82,2,9.0,0,0,0
C104703,2023-09-16,4,Basic,paid_search,19.11,0,8.0,0,0,0
C102376,2023-09-16,4,Basic,organic,16.81,0,0.0,1,0,0
C106999,2023-09-16,4,Premium,paid_search,80.66,0,20.0,0,0,0
C101400,2023-09-16,4,Standard,organic,31.39,0,14.0,1,0,0
C101126,2023-09-16,4,Basic,paid_search,12.88,0,,0,0,0
C104066,2023-09-16,4,Basic,organic,16.58,0,21.0,0,0,0
C106745,2023-09-17,3,Standard,partner,48.24,0,16.0,1,0,0
C100124,2023-09-17,3,Premium,partner,57.0,0,28.0,0,0,0
C101559,2023-09-17,3,Basic,referral,21.43,1,1.0,0,0,0
C107452,2023-09-17,3,Basic,referral,21.09,1,2.0,0,0,0
C102671,2023-09-17,3,Basic,organic,18.98,1,2.0,0,0,0
C104970,2023-09-17,3,Premium,referral,107.62,1,,0,0,0
C104147,2023-09-17,3,Basic,organic,17.89,1,10.0,1,0,0
C106985,2023-09-17,3,Basic,paid_search,15.26,1,1.0,0,0,0
C100150,2023-09-17,3,Basic,organic,23.5,1,1.0,0,0,0
C101346,2023-09-17,3,Standard,referral,46.49,2,,0,0,0
C104311,2023-09-18,3,Basic,referral,16.02,0,12.0,0,0,0
C103577,2023-09-18,3,Basic,organic,16.46,0,,0,0,0
C107898,2023-09-18,3,Basic,organic,18.37,0,4.0,0,0,0
C101041,2023-09-18,3,Basic,paid_search,19.47,1,0.0,0,0,0
C100231,2023-09-18,3,Basic,partner,22.46,0,29.0,1,0,0
C102993,2023-09-18,3,Standard,organic,38.86,2,1.0,1,0,0
C107485,2023-09-18,3,Standard,referral,46.65,0,2.0,0,0,0
C102152,2023-09-18,3,Basic,partner,20.27,0,7.0,1,0,0
C103338,2023-09-19,3,Basic,partner,14.8,1,11.0,0,0,0
C103984,2023-09-19,3,Standard,organic,52.39,0,9.0,1,0,0
C103378,2023-09-19,3,Basic,organic,17.77,0,6.0,1,0,0
C101291,2023-09-19,3,Basic,paid_search,16.74,0,10.0,0,0,0
C100036,2023-09-19,3,Basic,paid_search,16.12,0,1.0,0,0,0
C106297,2023-09-19,3,Basic,organic,25.1,1,20.0,0,0,0
C107500,2023-09-19,3,Standard,partner,31.77,0,10.0,0,0,0
C100609,2023-09-19,3,Premium,referral,84.89,0,3.0,0,0,0
C100005,2023-09-19,3,Basic,organic,19.43,0,45.0,0,0,0
C107299,2023-09-20,3,Standard,partner,35.97,1,9.0,0,0,0
C103731,2023-09-20,3,Basic,paid_search,20.01,1,25.0,1,2,1
C103961,2023-09-20,3,Basic,paid_search,25.89,0,12.0,0,0,0
C101705,2023-09-20,3,Basic,referral,19.73,0,3.0,1,0,0
C105155,2023-09-20,3,Premium,paid_search,59.66,2,5.0,1,0,0
C104141,2023-09-20,3,Basic,organic,16.75,1,28.0,0,0,0
C101246,2023-09-20,3,Standard,partner,32.82,0,3.0,0,0,0
C106055,2023-09-20,3,Basic,organic,16.56,0,2.0,0,0,0
C104450,2023-09-20,3,Premium,referral,71.39,0,10.0,0,0,0
C105662,2023-09-21,3,Basic,organic,20.46,0,5.0,0,4,1
C104332,2023-09-21,3,Basic,partner,20.95,1,10.0,0,0,0
C105429,2023-09-21,3,Premium,organic,65.24,0,17.0,0,0,0
C101418,2023-09-21,3,Basic,organic,13.14,2,1.0,0,0,0
C100667,2023-09-21,3,Basic,paid_search,22.5,1,6.0,2,0,0
C102197,2023-09-21,3,Basic,organic,21.36,0,,0,0,0
C105235,2023-09-21,3,Basic,organic,22.72,2,0.0,0,0,0
C106841,2023-09-21,3,Standard,paid_search,43.06,0,18.0,0,0,0
C104557,2023-09-21,3,Standard,paid_search,34.01,0,12.0,0,0,0
C102481,2023-09-21,3,Standard,paid_search,36.51,2,16.0,0,0,0
C102868,2023-09-21,3,Standard,paid_search,36.81,2,12.0,0,0,0
C103106,2023-09-21,3,Standard,paid_search,36.52,1,22.0,1,0,0
C102097,2023-09-21,3,Standard,organic,42.08,1,82.0,1,3,1
C105488,2023-09-21,3,Premium,paid_search,78.56,3,1.0,0,0,0
C101734,2023-09-21,3,Basic,referral,24.05,0,5.0,0,0,0
C107133,2023-09-21,3,Premium,paid_search,81.99,1,11.0,0,5,1
C107494,2023-09-21,3,Standard,partner,54.09,0,8.0,0,0,0
C102331,2023-09-21,3,Premium,paid_search,59.46,0,10.0,0,0,0
C107682,2023-09-22,3,Premium,paid_search,81.16,2,2.0,1,0,0
C105287,2023-09-22,3,Standard,paid_search,23.08,0,2.0,0,0,0
C102846,2023-09-22,3,Basic,organic,19.25,2,3.0,0,0,0
C104693,2023-09-22,3,Basic,organic,19.29,1,,0,0,0
C106596,2023-09-22,3,Basic,organic,22.34,0,,0,0,0
C101588,2023-09-22,3,Standard,paid_search,33.89,0,11.0,0,0,0
C104148,2023-09-22,3,Standard,organic,30.28,2,9.0,0,0,0
C101485,2023-09-22,3,Premium,referral,65.58,0,2.0,1,0,0
C106720,2023-09-22,3,Basic,partner,23.07,1,11.0,0,0,0
C103263,2023-09-22,3,Basic,organic,23.26,2,7.0,0,0,0
C102905,2023-09-23,3,Standard,paid_search,40.14,2,3.0,0,0,0
C101508,2023-09-23,3,Standard,organic,33.83,1,5.0,0,0,0
C102902,2023-09-23,3,Standard,organic,34.55,1,5.0,0,0,0
C106790,2023-09-23,3,Premium,paid_search,100.8,1,13.0,0,3,1
C100828,2023-09-23,3,Standard,referral,38.59,0,12.0,0,0,0
C101520,2023-09-23,3,Basic,paid_search,18.97,1,25.0,0,0,0
C107101,2023-09-23,3,Basic,paid_search,17.66,0,14.0,0,1,0
C106726,2023-09-23,3,Standard,referral,35.73,2,2.0,1,0,0
C100426,2023-09-23,3,Basic,paid_search,18.73,2,,0,0,0
C106375,2023-09-23,3,Standard,paid_search,34.9,2,1.0,0,0,0
C102600,2023-09-23,3,Basic,referral,21.82,0,1.0,0,0,0
C105186,2023-09-23,3,Standard,organic,46.15,1,3.0,0,0,0
C104943,2023-09-23,3,Standard,partner,52.82,2,5.0,0,0,0
C103880,2023-09-24,3,Basic,organic,23.48,2,3.0,0,3,1
C101279,2023-09-24,3,Standard,paid_search,34.6,1,8.0,0,0,0
C104748,2023-09-24,3,Standard,paid_search,31.39,2,6.0,1,0,0
C103455,2023-09-24,3,Standard,partner,41.01,0,16.0,0,0,0
C103872,2023-09-24,3,Basic,organic,20.71,0,19.0,0,0,0
C106110,2023-09-24,3,Basic,referral,16.78,2,4.0,0,0,0
C107825,2023-09-24,3,Basic,paid_search,25.05,1,13.0,0,0,0
C101733,2023-09-24,3,Premium,referral,70.81,1,10.0,0,0,0
C107842,2023-09-24,3,Standard,partner,26.33,0,18.0,0,0,0
C107843,2023-09-25,3,Standard,paid_search,37.3,1,4.0,0,0,0
C107896,2023-09-25,3,Basic,paid_search,17.98,2,12.0,0,0,0
C101324,2023-09-25,3,Basic,paid_search,15.67,2,3.0,1,0,0
C105988,2023-09-25,3,Basic,paid_search,22.93,0,2.0,0,0,0
C103469,2023-09-25,3,Standard,organic,45.04,3,6.0,0,0,0
C105172,2023-09-25,3,Basic,organic,26.22,1,14.0,0,0,0
C102557,2023-09-25,3,Basic,referral,27.28,1,16.0,0,0,0
C106353,2023-09-25,3,Standard,paid_search,56.53,1,9.0,0,1,0
C106763,2023-09-25,3,Standard,organic,40.59,1,5.0,0,0,0
C101213,2023-09-25,3,Premium,organic,77.21,0,,0,0,0
C105796,2023-09-26,3,Basic,partner,25.53,1,1.0,0,0,0
C107421,2023-09-26,3,Basic,referral,16.5,0,27.0,0,0,0
C102817,2023-09-26,3,Basic,partner,23.44,1,5.0,0,0,0
C103462,2023-09-26,3,Basic,referral,18.77,1,18.0,0,0,0
C107043,2023-09-26,3,Basic,paid_search,14.57,1,3.0,0,0,1
C103119,2023-09-26,3,Standard,paid_search,52.08,1,2.0,0,0,0
C106744,2023-09-26,3,Standard,paid_search,43.72,0,,0,0,0
C106634,2023-09-26,3,Standard,partner,33.67,0,5.0,0,0,0
C104673,2023-09-26,3,Basic,organic,20.37,1,,0,0,0
C100491,2023-09-26,3,Premium,organic,89.55,1,15.0,0,0,0
C100503,2023-09-26,3,Standard,partner,42.79,0,,1,0,0
C103339,2023-09-26,3,Premium,paid_search,76.2,0,15.0,0,0,0
C104539,2023-09-27,3,Basic,organic,14.03,2,13.0,1,5,1
C106149,2023-09-27,3,Standard,referral,29.67,3,5.0,0,0,1
C105513,2023-09-27,3,Standard,organic,33.25,3,26.0,0,4,1
C107193,2023-09-27,3,Standard,referral,49.56,1,22.0,1,0,0
C104478,2023-09-27,3,Basic,referral,17.52,0,2.0,0,0,0
C104549,2023-09-27,3,Standard,paid_search,41.86,1,,1,0,0
C101022,2023-09-27,3,Premium,paid_search,87.28,0,,1,0,0
C102878,2023-09-28,3,Standard,organic,35.99,0,8.0,0,0,0
C105399,2023-09-28,3,Standard,organic,36.13,0,2.0,0,0,0
C102104,2023-09-28,3,Basic,referral,19.82,0,11.0,0,0,0
C106606,2023-09-28,3,Basic,referral,17.68,0,,1,0,0
C107310,2023-09-29,3,Basic,organic,13.23,1,3.0,0,0,0
C105024,2023-09-29,3,Standard,organic,41.54,0,4.0,0,0,0
C102796,2023-09-29,3,Standard,paid_search,33.39,0,2.0,0,0,0
C107796,2023-09-29,3,Standard,referral,25.06,0,4.0,0,0,0
C106854,2023-09-29,3,Premium,referral,44.42,1,1.0,0,0,0
C104753,2023-09-29,3,Standard,paid_search,50.96,2,,0,0,0
C103840,2023-09-29,3,Premium,paid_search,85.99,0,19.0,0,2,1
C105822,2023-09-29,3,Standard,paid_search,40.77,0,2.0,0,0,0
C102755,2023-09-29,3,Basic,referral,14.88,1,2.0,0,0,0
C104608,2023-09-29,3,Basic,organic,28.44,1,,0,0,0
C104425,2023-09-29,3,Standard,organic,43.96,1,,1,0,0
C105844,2023-09-30,3,Basic,referral,18.89,0,3.0,0,0,0
C103159,2023-09-30,3,Basic,organic,15.59,1,,0,0,0
C101657,2023-09-30,3,Standard,paid_search,34.55,0,9.0,0,0,0
C105118,2023-09-30,3,Standard,partner,35.15,1,2.0,0,0,0
C105623,2023-09-30,3,Standard,paid_search,36.25,0,2.0,0,0,0
C104921,2023-09-30,3,Standard,paid_search,38.97,0,34.0,0,0,0
C104816,2023-09-30,3,Premium,referral,76.18,0,6.0,0,0,0
C100920,2023-09-30,3,Basic,paid_search,21.09,0,7.0,0,0,0
C103904,2023-09-30,3,Premium,referral,73.68,0,11.0,0,0,0
C102389,2023-09-30,3,Basic,organic,16.19,0,2.0,0,0,0
C102385,2023-10-01,3,Premium,paid_search,88.08,1,1.0,0,0,0
C100395,2023-10-01,3,Basic,organic,23.91,1,35.0,0,0,0
C101407,2023-10-01,3,Basic,paid_search,17.78,1,16.0,0,0,0
C101897,2023-10-01,3,Premium,organic,72.05,2,6.0,0,0,0
C102709,2023-10-01,3,Basic,paid_search,24.97,1,12.0,0,0,0
C100557,2023-10-01,3,Standard,organic,42.35,1,3.0,0,0,0
C106181,2023-10-01,3,Standard,organic,42.39,0,4.0,0,0,0
C101244,2023-10-01,3,Standard,organic,34.94,1,5.0,0,0,0
C105959,2023-10-01,3,Basic,paid_search,21.12,2,6.0,0,0,1
C101942,2023-10-01,3,Basic,referral,16.29,0,3.0,0,0,0
C105899,2023-10-01,3,Premium,paid_search,90.49,1,14.0,0,0,0
C102141,2023-10-01,3,Basic,organic,17.64,0,1.0,0,0,0
C105389,2023-10-01,3,Basic,partner,18.64,0,4.0,2,0,0
C104471,2023-10-02,3,Standard,referral,36.22,1,4.0,0,0,0
C103357,2023-10-02,3,Basic,organic,20.32,1,10.0,0,0,0
C101823,2023-10-02,3,Basic,referral,18.2,0,3.0,0,0,0
C106816,2023-10-02,3,Standard,referral,34.43,1,11.0,0,0,0
C103417,2023-10-02,3,Premium,referral,84.1,1,4.0,0,0,0
C107897,2023-10-02,3,Basic,paid_search,15.56,3,,0,0,0
C105385,2023-10-02,3,Standard,organic,35.44,2,1.0,0,0,0
C107495,2023-10-02,3,Basic,paid_search,21.28,0,7.0,0,0,0
C106030,2023-10-02,3,Standard,organic,43.1,0,1.0,0,0,0
C107358,2023-10-03,3,Basic,referral,17.46,0,12.0,0,0,0
C106809,2023-10-03,3,Premium,paid_search,41.48,2,11.0,1,0,0
C105836,2023-10-03,3,Basic,organic,26.59,0,2.0,0,0,0
C105241,2023-10-03,3,Standard,paid_search,52.82,0,6.0,0,0,0
C102226,2023-10-03,3,Standard,organic,48.97,0,4.0,0,0,0
C100780,2023-10-03,3,Basic,organic,16.39,1,9.0,0,0,0
C101715,2023-10-04,3,Basic,organic,18.19,0,5.0,0,0,0
C102677,2023-10-04,3,Premium,referral,61.96,1,28.0,0,0,0
C102651,2023-10-04,3,Premium,organic,81.56,0,3.0,0,0,0
C101892,2023-10-04,3,Standard,partner,42.44,0,15.0,0,0,0
C106855,2023-10-04,3,Basic,paid_search,21.85,1,7.0,0,0,0
